request_id,type,ttft_ms,tokens_received,total_ms,error
153,short,269.67003699974157,128,9279.430123000566,
154,short,269.63359999899694,128,9279.495586999474,
157,short,270.7151470003737,128,9279.070498001602,
158,short,270.5175909995887,128,9279.11360699909,
159,short,270.32686799975636,128,9279.269467999256,
1,long,792.771939000886,512,35674.2884080013,
91,long,783.5771560003195,512,35670.83460200047,
49,long,787.4404719987069,512,35674.58972900022,
36,long,788.7176840013126,512,35676.059854000414,
92,long,784.8153939994518,512,35671.91933999857,
56,long,787.8713909994985,512,35675.28522499924,
39,long,789.4196740016923,512,35676.94475999997,
48,long,788.8178120010707,512,35676.71404000066,
54,long,787.1977360009623,512,35676.55026600005,
51,long,787.417674999233,512,35677.20717799966,
50,long,788.244246999966,512,35677.724704000866,
42,long,789.2052990009688,512,35678.90907000037,
94,long,783.830078000392,512,35675.17549799959,
38,long,788.3954299995821,512,35680.05606499901,
45,long,788.8725339998928,512,35680.31606899967,
26,long,955.5677080006717,512,35811.83186300041,
28,long,955.518683000264,512,35813.10102600037,
4,long,957.943659999728,512,35815.70720499985,
5,long,957.9377370009752,512,35815.89360600083,
30,long,955.8214069984388,512,35813.886320000165,
22,long,957.2780529997544,512,35815.0798530005,
81,long,952.4006849987927,512,35810.3970989996,
76,long,952.8430310001568,512,35811.007825999695,
89,long,953.0559540016839,512,35810.47803000001,
68,long,954.752677000215,512,35812.369220999244,
73,long,954.4359500014252,512,35814.88380400151,
12,long,959.6318519998022,512,35820.33197800047,
17,long,959.1412789995957,512,35820.11714500004,
59,long,955.4908810005145,512,35816.75312200059,
80,long,954.0636130004714,512,35815.63045800067,
13,long,959.6679479982413,512,35821.44453999899,
57,long,955.7787150006334,512,35817.74543100073,
86,long,953.7592880005832,512,35815.87029900038,
0,long,962.5225390009291,512,35824.901095000314,
83,long,954.1748100000405,512,35816.821852999055,
15,long,961.2410410009034,512,35822.70195100136,
10,long,961.7293020000943,512,35823.3696999996,
62,long,957.2205969998322,512,35819.06569500097,
24,long,960.5508839995309,512,35822.669777000556,
84,long,955.7546180003555,512,35818.061779000345,
88,long,955.4146420014149,512,35817.91521100058,
69,long,956.9429439998203,512,35819.7163549994,
63,long,957.3912729993026,512,35820.437129999846,
33,long,959.9364820005576,512,35823.223731000326,
21,long,961.1824650000926,512,35824.678806999145,
23,long,961.0138289990573,512,35824.703288999444,
29,long,960.632225000154,512,35824.56675499998,
16,long,961.7742020000151,512,35825.97274699947,
11,long,962.3332640003355,512,35826.73400500062,
32,long,960.3963080007816,512,35824.99353500134,
27,long,960.9777659989049,512,35825.77225099885,
7,long,962.9292879999412,512,35827.931616999194,
31,long,960.6991319997178,512,35825.978292999935,
8,long,962.9095039999811,512,35828.42983000046,
75,long,957.259619000979,512,35822.95081099983,
161,short,214.16585000042687,128,9648.7406010001,
166,short,220.6968370010145,128,9590.491101000225,
164,short,218.85991099952662,128,9595.667482999488,
165,short,220.06014700127707,128,9597.620377000567,
171,short,216.6995070001576,128,9564.598162000038,
172,short,216.41039600035583,128,9564.683792999858,
173,short,215.94518600068113,128,9565.423529000327,
96,long,198.58475500041095,512,35479.7796820003,
