request_id,type,ttft_ms,tokens_received,total_ms,error
218,short,185.69456200020795,128,8405.879777999871,
219,short,185.4080499997508,128,8406.022473998746,
222,short,183.61338099930435,128,8412.010944999565,
220,short,187.95825100096408,128,8419.346750000841,
223,short,183.24896200101648,128,8414.149875001385,
221,short,186.56111199925363,128,8419.014720999257,
224,short,185.19805200048722,128,8401.522864000071,
225,short,184.8608990003413,128,8401.528819000305,
226,short,184.63182199957373,128,8401.520864999839,
227,short,184.4407280004816,128,8401.535214999967,
228,short,184.24821900043753,128,8401.545841999905,
229,short,184.01969300066412,128,8401.504932000535,
230,short,186.43274799978826,128,8404.335950001041,
231,short,186.23745199874975,128,8404.431349999868,
232,short,186.03510899993125,128,8404.427850000502,
233,short,185.83834700075386,128,8404.41817500141,
234,short,185.66630499844905,128,8404.390984998827,
235,short,185.49186500058568,128,8404.410415001621,
236,short,185.25003899958392,128,8404.335474000618,
237,short,185.0486000003002,128,8404.348873000345,
238,short,184.87488800019491,128,8404.345708999244,
239,short,184.68189399936819,128,8404.313768000065,
274,short,197.72293499954685,128,7971.897215998979,
275,short,196.28483900123683,128,7969.249753999975,
276,short,196.00179200097045,128,7969.2044950006675,
278,short,196.26766500005033,128,7971.501083000476,
307,short,180.9858019987587,128,7968.504759999632,
302,short,279.9252799995884,128,8068.089288999545,
311,short,178.59530500027176,128,7966.8289250003,
312,short,181.09354599982908,128,7967.030697000155,
313,short,180.78732800131547,128,7967.077819001133,
279,short,312.9289839998819,128,8099.536343999716,
305,short,186.85794300108682,128,7973.8176940009,
281,short,312.72347300000547,128,8103.357301999495,
309,short,183.6890949998633,128,7974.424445001205,
310,short,183.41210699873045,128,7974.364271000013,
284,short,312.07392500073183,128,8103.222784999161,
286,short,311.5208380004333,128,8102.87198199876,
287,short,311.31852499856905,128,8102.858055999604,
306,short,187.51506299850007,128,7979.154138000013,
308,short,184.83037499936472,128,7976.664421999885,
303,short,285.1933630008716,128,8077.212486999997,
290,short,310.90855699949316,128,8102.941678000207,
292,short,310.39283700010856,128,8102.613050999935,
293,short,310.6180989998393,128,8102.6658459995815,
295,short,309.5377730005566,128,8101.635155999247,
299,short,308.62591400000383,128,8100.757305001025,
304,short,286.2317439994513,128,8078.552513999966,
314,short,184.14865100021416,128,7976.668584999061,
316,short,155.9485859997949,128,7959.112021000692,
317,short,152.96895599931304,128,7959.952814999269,
318,short,153.46285899977374,128,7959.952320999946,
319,short,151.90470900051878,128,7960.090541999307,
315,short,216.77482100130874,128,8024.209275999965,
320,short,154.77767400079756,128,7968.287820000114,
321,short,154.44759000092745,128,7968.306224000116,
322,short,154.2480220014113,128,7968.361402001392,
323,short,154.05365900005563,128,7968.369076999807,
324,short,156.44670000074257,128,7968.348594999043,
325,short,156.28142200148432,128,7968.351333000101,
326,short,153.23641499890073,128,7968.184866998854,
327,short,152.9516499995225,128,7968.158857000162,
328,short,152.75366800051415,128,7968.160565000289,
329,short,152.55970799989882,128,7968.169450001369,
330,short,152.41239500028314,128,7968.259400999159,
331,short,152.22445099971083,128,7968.306349999693,
332,short,152.05702299863333,128,7968.386660999386,
333,short,151.84210099869233,128,7968.369825999616,
334,short,213.46585900028003,128,8022.759643999962,
335,short,213.24945100059267,128,8022.9586550012755,
336,short,185.03552400034096,128,8130.887781999263,
337,short,186.76476499967976,128,8130.9349259990995,
338,short,186.57387500024925,128,8130.937026999163,
339,short,184.74080099986168,128,8130.974732999675,
340,short,180.77897000148369,128,8134.60625100015,
341,short,180.19617299978563,128,8134.08454599994,
342,short,182.7685879998171,128,8136.560504999579,
343,short,182.27265600035025,128,8136.280472999715,
344,short,181.92119000013918,128,8136.125886001537,
345,short,181.54983299973537,128,8135.6915939995815,
346,short,181.19845100045495,128,8135.338096000851,
347,short,177.5271899987274,128,8131.674963999103,
348,short,177.43693800002802,128,8131.610827000259,
349,short,177.26770999979635,128,8131.574974999239,
350,short,177.0745129997522,128,8131.556812000781,
351,short,176.87833499985572,128,8131.5568890004215,
352,short,176.6543570010981,128,8131.510126000649,
353,short,176.60919800073316,128,8131.474610001533,
354,short,176.46566400071606,128,8131.460436999987,
355,short,176.2828709997848,128,8131.46030200005,
356,short,176.31742899902747,128,8131.466562999776,
357,short,176.1359789998096,128,8131.462520001151,
358,short,176.32829100148228,128,8131.461565000791,
359,short,176.11166000097,128,8131.453723000959,
360,short,175.8862719998433,128,8131.493357999716,
361,short,175.69637399901694,128,8131.49978599904,
362,short,175.48816300040926,128,8131.482396000138,
363,short,186.25958600023296,128,8133.8150369992945,
364,short,182.4465780009632,128,8133.867366001141,
365,short,183.6058740009321,128,8134.417225001016,
366,short,181.2618020012451,128,8134.506942000371,
367,short,182.9180360000464,128,8134.475127000769,
368,short,179.94679500043276,128,8136.989611999525,
369,short,179.61555600049905,128,8137.011881000944,
370,short,179.33185400033835,128,8136.961914000494,
371,short,179.13060599858,128,8136.95228999859,
372,short,178.94704199898115,128,8136.9516539998585,
373,short,178.76196699944558,128,8136.953014000028,
374,short,178.49746399951982,128,8137.347858999419,
375,short,178.24136300077953,128,8137.362766001388,
376,short,178.04431300100987,128,8137.364821001029,
377,short,177.84589399889228,128,8137.47577399954,
378,short,177.60463599915965,128,8137.438779998774,
379,short,177.3444490008842,128,8137.360914000965,
380,short,177.1212049989117,128,8137.401750998833,
381,short,176.9302089996927,128,8137.436458999218,
382,short,184.18178799947782,128,8137.3321079991,
383,short,183.8376640007482,128,8137.351846000456,
384,short,187.9398860000947,128,8301.248380999823,
385,short,189.6895529989706,128,8301.267288999952,
386,short,189.49583300127415,128,8301.3474770014,
387,short,188.29936900147004,128,8298.662995000996,
388,short,183.1620089997159,128,8303.847787999985,
389,short,183.07389399888052,128,8303.88872399999,
390,short,183.56195300111722,128,8300.857555999755,
391,short,183.3443530013028,128,8304.152904000148,
392,short,183.1485380007507,128,8304.202461000386,
393,short,183.22299600004044,128,8304.253538000921,
394,short,183.22524100040027,128,8304.303685999912,
395,short,183.3219949985505,128,8304.346187000192,
396,short,183.326358001068,128,8307.466399000987,
397,short,183.146987001237,128,8307.595751999543,
398,short,182.95819300146832,128,8307.649333000882,
399,short,182.76489500021853,128,8307.683437000378,
400,short,182.58667299960507,128,8307.733124998776,
401,short,182.56308700074442,128,8307.77412000134,
402,short,182.39181699937035,128,8307.807059998595,
403,short,182.20840399953886,128,8307.840100000249,
404,short,182.25151600017853,128,8307.84171400046,
405,short,182.07744200117304,128,8308.203260001392,
406,short,182.30920199857792,128,8308.290554999985,
407,short,182.07614099992497,128,8308.48990099912,
408,short,181.82574000093155,128,8308.570782999595,
409,short,181.64013100067677,128,8308.629578001273,
410,short,181.44882299930032,128,8308.709248000014,
411,short,189.7748400006094,128,8304.14365100114,
412,short,185.89943400002085,128,8304.131414999574,
413,short,186.42529300086608,128,8303.523869000855,
414,short,184.0799949986831,128,8305.30877199999,
415,short,185.39366200093355,128,8305.310109000857,
416,short,182.58049500036577,128,8303.507648999584,
417,short,182.23737999869627,128,8303.540266999335,
418,short,182.00903100114374,128,8303.625104001185,
419,short,181.81843200000003,128,8303.662079000787,
420,short,181.63755400019,128,8303.702911000073,
421,short,181.44679099896166,128,8308.986965999793,
422,short,180.78726999920036,128,8305.956185999094,
423,short,180.5286740000156,128,8305.927621999217,
424,short,180.33464799918875,128,8305.978569000217,
425,short,180.02946200067527,128,8305.909291000717,
426,short,179.8372430002928,128,8305.945394000446,
427,short,179.66112199974305,128,8305.971409999984,
428,short,179.3867409996892,128,8305.949097999473,
429,short,179.16794899974775,128,8305.965613999433,
430,short,187.72914599867363,128,8303.984844000297,
431,short,187.3682600016764,128,8303.896596000413,
240,long,200.63149799898383,512,32389.685686999655,
241,long,191.75088200063328,512,32385.135446000277,
242,long,193.47671200011973,512,32384.54842200008,
243,long,193.18383899917535,512,32384.49989699984,
244,long,193.20107199928316,512,32384.801616000914,
245,long,193.5531990002346,512,32386.53720200091,
246,long,176.84960999940813,512,32381.107680999776,
247,long,176.08635800024786,512,32381.212686001163,
248,long,177.52309999923455,512,32380.879877000552,
249,long,234.17627300113963,512,32437.816996000038,
250,long,235.05356399982702,512,32440.08049799959,
251,long,235.26239399870974,512,32439.755876999698,
252,long,235.1659659998404,512,32439.43366699932,
253,long,236.55994700129668,512,32439.093246000994,
254,long,236.84597600004054,512,32438.782070999878,
255,long,236.42223999922862,512,32438.491675999103,
256,long,176.7484610008978,512,32375.637835000816,
257,long,176.63852900113852,512,32375.226879001275,
258,long,266.0711620010261,512,32484.956272001,
259,long,262.87131599929126,512,32486.820186999466,
260,long,263.9559300005203,512,32486.505410999598,
261,long,264.76399500097614,512,32486.244797000836,
262,long,263.48265500018897,512,32485.989227001483,
263,long,263.65609699860215,512,32485.697850999713,
264,long,263.5730809997767,512,32485.421809999025,
265,long,258.82692899904214,512,32485.172225999122,
266,long,260.30789299875323,512,32484.98873599965,
267,long,260.81999100097164,512,32484.7583460014,
268,long,260.63000700014527,512,32484.519245999763,
273,long,197.65920899953926,512,32420.08613299913,
269,long,321.05819699972926,512,32543.448500999148,
277,long,196.58213300135685,512,32418.5367150003,
270,long,318.403989998842,512,32540.425453000353,
271,long,317.91246000102547,512,32539.95407399998,
272,long,316.56462299906707,512,32538.688990000082,
280,long,312.89306899998337,512,32515.050560999953,
294,long,310.3943039986916,512,32511.63670799906,
289,long,311.06510700010404,512,32513.36727800117,
296,long,309.3095900003391,512,32510.67830000102,
282,long,312.4745709992567,512,32516.02045599975,
283,long,312.21634699977585,512,32515.75541099919,
297,long,309.2310300016834,512,32510.53423600024,
298,long,308.89638300141087,512,32511.63337700018,
285,long,311.7897060001269,512,32516.772007000327,
291,long,310.6776879994868,512,32515.092806999746,
300,long,308.4347230014828,512,32511.69026700154,
288,long,311.138299999584,512,32516.548902998693,
301,long,308.10668599951896,512,32511.461760999737,
432,short,190.82014599916874,128,8273.01972299938,
433,short,192.5565130004543,128,8272.623431999818,
434,short,192.29706499936583,128,8272.391787999368,
435,short,194.88663700030884,128,8273.512342000686,
442,short,184.89472699911857,128,8217.0877869994,
454,short,180.00925900014408,128,8210.962002000088,
449,short,180.75878999843553,128,8212.884591999682,
436,short,182.8334290003113,128,8224.005854999632,
443,short,184.88588800028083,128,8218.175594000058,
455,short,179.57795599977544,128,8210.763018998477,
437,short,182.79266500030644,128,8223.680580000291,
450,short,180.55421099961677,128,8212.953636000748,
451,short,180.33631200160016,128,8212.88884200112,
444,short,181.78420100048243,128,8215.03247200053,
445,short,181.47409399898606,128,8214.760357999694,
446,short,181.24382099995273,128,8215.507611001158,
438,short,188.68882200149528,128,8224.706344000879,
452,short,180.36202699840942,128,8213.949854998646,
456,short,179.2624320005416,128,8211.772478000057,
457,short,179.0193859997089,128,8211.54917000058,
453,short,179.8266229998262,128,8213.48025900079,
439,short,185.15676299830375,128,8221.272194999983,
440,short,184.90942400057975,128,8221.09504800028,
447,short,181.0136540007079,128,8215.62573400115,
448,short,180.7904299985239,128,8215.415927999857,
458,short,178.75326099965605,128,8211.491141999431,
441,short,184.89549799960514,128,8220.96749999946,
459,short,189.6437249997689,128,8195.347348999348,
460,short,186.00828499984345,128,8193.194801999198,
461,short,186.83976899956178,128,8192.911057998572,
463,short,184.14858999858552,128,8189.953285000229,
462,short,182.93506499867362,128,8190.254977000222,
470,short,184.1278659994714,128,8122.483658999045,
477,short,182.09751500035054,128,8120.6854800002475,
466,short,188.49977500030946,128,8129.924091001158,
468,short,188.02222900012566,128,8129.473498000152,
469,short,184.430336999867,128,8124.048695999591,
473,short,183.2569809994311,128,8122.545222999179,
472,short,183.57535100039968,128,8123.043620998942,
464,short,189.24772500031395,128,8131.170701999508,
467,short,188.26419199831435,128,8130.028113999288,
465,short,188.85208199935732,128,8130.821823999213,
474,short,182.90661500032002,128,8122.214933000578,
475,short,182.6481900006911,128,8121.94344999989,
476,short,182.35089300105756,128,8121.618533999936,
471,short,183.85416199998872,128,8123.752282001078,
478,short,194.55158900018432,128,8092.2565780001605,
479,short,194.22064699938346,128,8091.939079999065,
